igoID,StateID,JoinYear,LeaveYear
275,482,2005,2005
275,461,2004,2005
275,780,2004,2005
275,990,2005,2005
275,432,2005,2005
275,51,2005,2005
275,90,2005,2005
275,145,2004,2005
275,110,2004,2005
275,600,2005,2005
275,434,2004,2005
275,712,2005,2005
275,205,2004,2005
275,359,2005,2005
275,225,2004,2005
460,692,1986,2005
460,660,1973,2005
460,625,1965,2005
460,698,1986,2005
460,645,1965,2005
460,651,1965,2005
460,435,1977,1997
460,435,2000,2005
460,678,1965,1990
460,680,1973,1990
460,670,1977,2005
460,663,1965,2005
460,522,1997,2005
460,615,1973,2005
460,679,1990,2005
460,616,1977,2005
460,652,1965,2005
460,696,1978,2005
460,620,1973,2005
460,694,1977,2005
460,690,1965,2005
460,600,1965,2005
460,520,1977,1997
120,411,1991,2005
120,437,1981,2004
120,580,1981,2005
120,471,1981,2005
120,484,1981,2005
120,482,1981,2005
120,461,1981,2005
120,481,1981,2005
120,434,1981,2005
125,531,2002,2002
125,500,2002,2002
125,516,2002,2002
125,439,2002,2002
125,501,2002,2002
125,553,2002,2002
125,625,2002,2002
125,402,2002,2002
125,551,2002,2002
125,438,2002,2002
125,651,2002,2002
125,540,2002,2002
125,435,2002,2002
125,570,2002,2002
125,437,2002,2002
125,475,2002,2002
125,451,2002,2002
125,403,2002,2002
125,471,2002,2002
125,517,2002,2002
125,483,2002,2002
125,433,2002,2002
125,581,2002,2002
125,522,2002,2002
125,510,2002,2002
125,615,2002,2002
125,490,2002,2002
125,565,2002,2002
125,616,2002,2002
125,530,2002,2002
125,420,2002,2002
125,590,2002,2002
125,484,2002,2002
125,482,2002,2002
125,461,2002,2002
125,571,2002,2002
125,432,2002,2002
125,452,2002,2002
125,572,2002,2002
125,434,2002,2002
125,560,2002,2002
125,552,2002,2002
125,404,2002,2002
490,692,1977,2005
490,660,1977,2005
490,625,1977,1993
490,698,1977,2005
490,645,1977,1993
490,651,1977,1979
490,651,1988,2005
490,435,1977,2005
490,678,1977,1990
490,680,1977,1990
490,670,1977,2005
490,581,2004,2005
490,663,1977,2005
490,615,1977,2005
490,679,1990,2005
490,616,1977,2005
490,652,1977,2005
490,696,1977,2005
490,620,1977,2005
490,694,1977,2005
490,690,1977,2005
490,600,1977,2005
490,520,1977,1993
240,439,1965,1975
240,436,1965,1975
240,435,1965,1975
240,437,1965,1975
240,580,1965,1975
240,471,1965,1975
240,517,1969,1973
240,483,1965,1975
240,433,1965,1975
240,484,1965,1975
240,482,1965,1975
240,461,1969,1975
240,481,1965,1975
240,434,1965,1975
250,439,1965,1996
250,436,1965,1996
250,435,1965,1996
250,437,1965,1996
250,580,1965,1976
250,580,1978,1984
250,471,1965,1976
250,517,1965,1989
250,483,1965,1996
250,433,1965,1996
250,484,1965,1996
250,482,1965,1996
250,461,1965,1996
250,432,1985,1996
250,481,1965,1984
250,434,1965,1996
40,439,1966,1977
40,436,1966,1977
40,437,1966,1977
40,580,1966,1977
40,471,1966,1977
40,517,1966,1977
40,483,1966,1977
40,433,1966,1977
40,490,1966,1977
40,484,1966,1977
40,482,1966,1977
40,461,1966,1977
40,481,1966,1977
470,435,1989,2005
470,615,1989,2005
470,616,1989,2005
470,620,1989,2005
470,600,1989,2005
360,2,1955,1955
360,2,1960,1960
360,2,1965,2005
360,900,1955,1955
360,900,1960,1960
360,900,1965,2005
360,920,1955,1955
360,920,1960,1960
360,920,1965,2005
500,692,1971,2005
500,660,1987,2005
500,625,1970,2005
500,698,1971,2005
500,645,1970,2005
500,651,1970,1979
500,651,1989,2005
500,435,1970,2005
500,678,1970,1990
500,680,1970,1990
500,670,1970,2005
500,663,1970,2005
500,522,1985,2005
500,615,1970,2005
500,679,1990,2005
500,616,1970,2005
500,652,1970,2005
500,696,1971,2005
500,620,1970,2005
500,694,1971,2005
500,690,1970,2005
500,600,1970,2005
500,520,1970,2005
140,500,1993,2005
